E_keV,charge_shape_m1000,magnetic_shape_m1000
32.852250000000005,14.942351597611903,0.7980221958864302
33.017625,14.71722614450727,0.7902886393132743
33.18300000000001,14.495627920884102,0.7826184915722272
33.348375000000004,14.277495011351307,0.7750113063745465
33.51375,14.062766783970371,0.7674666401977666
33.679125000000006,13.85138385838499,0.7599840522702721
33.844500000000004,13.643288074887021,0.7525631045559621
34.009875,13.438422464386708,0.7452033617389738
34.175250000000005,13.23673121925687,0.7379043912084987
34.340625,13.03815966502129,0.730665763043675
34.50600000000001,12.842654232859132,0.7234870499985482
34.671375000000005,12.650162432898071,0.7163678274871181
34.83675,12.460632828269937,0.7093076735684576
35.00212500000001,12.274015009903579,0.7023061689319052
35.167500000000004,12.090259572030897,0.6953628968823425
35.332875,11.909318088382289,0.6884774433255332
35.498250000000006,11.731143089049416,0.6816493967535517
35.663625,11.555688037993335,0.6748783482302743
35.82900000000001,11.382907311177265,0.6681638913769523
35.994375000000005,11.212756175303888,0.661505622357856
36.15975,11.04519076713776,0.6549031398659915
36.32512500000001,10.880168073394227,0.6483560451088919
36.490500000000004,10.717645911176913,0.6418639417944829
36.655875,10.557582908946276,0.6354264361170183
36.821250000000006,10.399938488002748,0.6290431367430892
36.986625000000004,10.244672844468157,0.6227136547977032
37.152,10.091746931750055,0.6164376038504373
37.317375000000006,9.941122443473809,0.6102145999016619
37.48275,9.792761796868147,0.6040442613688348
37.648125,9.64662811659006,0.5979262090728625
37.813500000000005,9.502685218975765,0.5918600662245397
37.978875,9.360897596704625,0.58584545841105
38.14425,9.221230403863448,0.5798820135825431
38.309625000000004,9.083649441399196,0.5739693620387722
38.475,8.948121142948358,0.5681071364158152
38.640375000000006,8.81461256103154,0.562294971672845
38.80575,8.683091353602672,0.5565325050789838
38.971125,8.553525770942006,0.5508193762002205
39.136500000000005,8.42588464288286,0.5451552268863894
39.301875,8.300137366362332,0.5395397012582271
39.46725,8.1762538932863,0.5339724456944865
39.632625000000004,8.054204718699648,0.5284531088191232
39.798,7.933960869252879,0.5229813414885465
39.963375000000006,7.815493891956301,0.517556796778933
40.128750000000004,7.698775843213788,0.5121791299736153
40.294125,7.583779278127785,0.5068479985505222
40.459500000000006,7.470477240068014,0.5015630621696971
40.624875,7.358843250496245,0.49632398266087263
40.79025,7.248851299039815,0.4911304240111124
40.955625000000005,7.14047583380707,0.48598205235251785
41.121,7.033691751937614,0.48087853594999685
41.28637500000001,6.9284743903810035,0.4758195451890953
41.451750000000004,6.824799516897473,0.47080475256389764
41.617125,6.722643321274335,0.4658338326649802
41.782500000000006,6.621982406752316,0.46090646216743597
41.947875,6.522793781655892,0.45602231981895963
42.11325,6.425054851221948,0.45118108642798793
