mass_GeV,delta_keV,recoil_keV,raw_counts_per_keV_in_2p84_tonne_year
1440.0,380.38780826624486,48.89362500000001,0.0
1440.0,380.38780826624486,49.059000000000005,0.0
1440.0,380.38780826624486,49.224375,0.0
1440.0,380.38780826624486,49.38975000000001,0.0
1440.0,380.38780826624486,49.555125000000004,0.0
1440.0,380.38780826624486,49.7205,0.0
1440.0,380.38780826624486,49.885875000000006,0.0
1440.0,380.38780826624486,50.05125,0.0
1440.0,380.38780826624486,50.21662500000001,0.0
1440.0,380.38780826624486,50.382000000000005,0.0
1440.0,380.38780826624486,50.547375,0.0
1440.0,380.38780826624486,50.71275000000001,0.0
1440.0,380.38780826624486,50.878125000000004,0.0
1440.0,380.38780826624486,51.0435,0.0
1440.0,380.38780826624486,51.208875000000006,0.0
1440.0,380.38780826624486,51.37425,0.0
1440.0,380.38780826624486,51.53962500000001,0.0
1440.0,380.38780826624486,51.705000000000005,0.0
1440.0,380.38780826624486,51.870375,0.0
1440.0,380.38780826624486,52.03575000000001,0.0
1440.0,380.38780826624486,52.201125000000005,0.0
1440.0,380.38780826624486,52.3665,0.0
1440.0,380.38780826624486,52.53187500000001,0.0
1440.0,380.38780826624486,52.697250000000004,0.0
1440.0,380.38780826624486,52.86262500000001,0.0
1440.0,380.38780826624486,53.028000000000006,0.0
1440.0,380.38780826624486,53.193375,0.0
1440.0,380.38780826624486,53.35875000000001,0.0
1440.0,380.38780826624486,53.524125000000005,0.0
1440.0,380.38780826624486,53.6895,0.0
1440.0,380.38780826624486,53.85487500000001,0.0
1440.0,380.38780826624486,54.020250000000004,0.0
1440.0,380.38780826624486,54.185625,0.0
1440.0,380.38780826624486,54.351000000000006,0.0
1440.0,380.38780826624486,54.516375000000004,0.0
1440.0,380.38780826624486,54.68175000000001,0.0
1440.0,380.38780826624486,54.847125000000005,0.0
1440.0,380.38780826624486,55.0125,0.0
1440.0,380.38780826624486,55.17787500000001,0.0
1440.0,380.38780826624486,55.343250000000005,0.0
1440.0,380.38780826624486,55.508625,0.0
1440.0,380.38780826624486,55.67400000000001,0.0
1440.0,380.38780826624486,55.839375000000004,0.0
1440.0,380.38780826624486,56.00475000000001,0.0
1440.0,380.38780826624486,56.170125000000006,0.0
1440.0,380.38780826624486,56.3355,0.0
1440.0,380.38780826624486,56.50087500000001,0.0
1440.0,380.38780826624486,56.666250000000005,0.0
1440.0,380.38780826624486,56.831625,0.0
1440.0,380.38780826624486,56.99700000000001,0.0
1440.0,380.38780826624486,57.162375000000004,0.0
1440.0,380.38780826624486,57.32775000000001,0.0
1440.0,380.38780826624486,57.493125000000006,0.0
1440.0,380.38780826624486,57.658500000000004,0.0
1440.0,380.38780826624486,57.82387500000001,0.0
1440.0,380.38780826624486,57.989250000000006,0.0
1440.0,380.38780826624486,58.154625,0.0
1440.0,380.38780826624486,58.32000000000001,0.0
1440.0,380.38780826624486,58.485375000000005,0.0
1440.0,380.38780826624486,58.65075,0.0
1440.0,380.38780826624486,58.81612500000001,0.0
1440.0,380.38780826624486,58.981500000000004,0.0
