E_keV,central_raw_m100,central_raw_m200,central_raw_m1000
16.149375,0.057499141084418365,0.03240491764020353,0.0069259352724312575
16.314750000000004,0.05769367646778662,0.03255683961704418,0.006963303593572852
16.480125,0.057875490347370606,0.03270195872504613,0.006999268253250149
16.645500000000002,0.05804469448390594,0.03284031123507114,0.00703383403888821
16.810875000000003,0.05820140472083695,0.032971935931037,0.007067006290241266
16.97625,0.058345740793789624,0.03309687401860215,0.007098790881772536
17.141625,0.05847782614469787,0.0332151690357555,0.007129194205367723
17.307000000000002,0.05859778774050167,0.033326866765282376,0.0071582231533776726
17.472375,0.05870575589633316,0.033432015149076566,0.007185885101985234
17.637750000000004,0.058801864103109884,0.03353066420426923,0.0072121878948917684
17.803125,0.05888624885945466,0.03362286594114598,0.007237139827318615
17.968500000000002,0.05895904950786393,0.03370867428282383,0.007260749630319002
18.133875000000003,0.05902040807504523,0.03378814498665932,0.0072830264553957885
18.29925,0.05907046911634902,0.03386133556736114,0.007303979859420757
18.464625,0.05910937956421711,0.03392830522177859,0.007323619789850788
18.630000000000003,0.05913728858057509,0.033989114755340104,0.007341956570236833
18.795375,0.059154347413093805,0.03404382651011432,0.007359000886021174
18.960750000000004,0.05916070925524874,0.0340925042944679,0.007374763770618849
19.126125000000002,0.059156529110105126,0.034135213314293866,0.007389256591778957
19.291500000000003,0.05914196365775893,0.03417202010578499,0.007402491038221765
19.456875000000004,0.059117171126364464,0.03420299246972679,0.007414479106547429
19.62225,0.05908231116668075,0.03422819940728558,0.007425233088412414
19.787625000000002,0.059037544730068704,0.03424771105726643,0.007434765557969452
19.953000000000003,0.05898303394987387,0.034261598634817134,0.007443089359567197
20.118375,0.05891894202612894,0.03426993437155408,0.007450217595705652
20.283750000000005,0.058845433113512195,0.034272791457086525,0.0074561636152434725
20.449125000000002,0.058762672212498576,0.034270243981915645,0.007460941001853397
20.614500000000003,0.05867082506364085,0.03426236688168566,0.007464563562721969
20.779875000000004,0.05857005804492027,0.03424923588276422,0.007467045317489915
20.94525,0.05846053807210534,0.03423092744912954,0.007468400487429412
21.110625000000002,0.05834243250206051,0.0342075187305425,0.007468643484854771
21.276000000000003,0.05821590903894446,0.034179087511981295,0.00746778890276271
21.441375,0.05808113564324282,0.03414571216431808,0.007465851504698991
21.606750000000005,0.057938280443575706,0.03410747159621532,0.007462846214847615
21.772125000000003,0.0577875116512268,0.034064445207221905,0.007458788108339385
21.9375,0.05762899747733705,0.03401671284204751,0.007453692401776252
22.102875000000004,0.05746290605271013,0.033964354745995774,0.007447574443968188
22.268250000000002,0.057289405350175356,0.03390745152153512,0.007440449706879158
22.433625,0.05710866310945655,0.03384608408598862,0.0074323337767790735
22.599000000000004,0.05692084676449421,0.03378033363032228,0.007423242345598286
22.764375,0.05672612337317116,0.03371028157901334,0.007413191202481573
22.929750000000006,0.056524659549390635,0.03363600955097883,0.007402196225538387
23.095125000000003,0.05631662139745894,0.03355759932154665,0.007390273373786329
23.2605,0.056102174448722106,0.03347513278544924,0.007377438679284558
23.425875000000005,0.05588148360041155,0.03338869192082337,0.007363708239454416
23.591250000000002,0.05565471305664952,0.03329835875419659,0.0073490982095839544
23.756625,0.055422026271569426,0.033204215326443486,0.007333624795513609
23.922000000000004,0.05518358589450552,0.0331063436596941,0.0073173042465000185
24.087375,0.054939553717206616,0.033004825725176934,0.00730015284825501
24.252750000000006,0.054690090623030777,0.03289974341198022,0.00728218691615713
24.418125000000003,0.05443535653807723,0.032791178496714174,0.007263422788632639
24.5835,0.05417551038421313,0.03267921261405794,0.0072438768207033905
24.748875000000005,0.053910710033952966,0.03256392722817493,0.007223565377698704
24.914250000000003,0.053641112267150876,0.032445403604980785,0.007202504829128703
25.079625,0.05336687272946289,0.03232372278524741,0.007180711542716159
25.245000000000005,0.05308814589254218,0.03219896555852854,0.0071582018785845405
25.410375000000002,0.052805085015926186,0.03207121243789064,0.0071349921835994045
25.575750000000006,0.0525178421105781,0.03194054363543444,0.007111098785860674
25.741125000000004,0.052226567904044535,0.031807039038592055,0.007086537989343245
25.9065,0.05193141180719219,0.03167077818718479,0.007061326068683366
26.071875000000006,0.05163252188248774,0.0315318402512279,0.007035479264108465
26.237250000000003,0.051330044813783296,0.031390304009466664,0.00700901377650774
26.402625,0.05102412587757436,0.03124624782863136,0.006981945762641388
26.568000000000005,0.05071490891569337,0.031099749643395666,0.006954291330485816
26.733375000000002,0.05040253630940706,0.03095088693702641,0.006926066534712798
26.89875,0.05008714895488144,0.030799736722709567,0.006897287372299909
27.064125000000004,0.049768886239983774,0.030646375525540594,0.006867969778270272
27.2295,0.04944788602238817,0.030490879365165466,0.006838129621559192
27.394875000000006,0.04912428460895235,0.030333323739059146,0.006807782701005418
27.560250000000003,0.048798216736336116,0.03017378360642982,0.006776944741465049
27.725625,0.048469815552829226,0.030012333372735577,0.006745631390045704
27.891000000000005,0.048139212601358554,0.029849046874801097,0.006713858212458845
28.056375000000003,0.047806537803646555,0.029683997366523263,0.006681640689488352
28.22175,0.047471919445490014,0.029517257505152734,0.006648994213573015
28.387125000000005,0.0471354841631312,0.029348899338139844,0.006615934085500997
28.552500000000002,0.04679735693069359,0.02917899429053368,0.006582475511214248
28.717875000000006,0.04645766104865512,0.029007613152923085,0.006548633598721008
28.883250000000004,0.046116518133329856,0.02883482606990713,0.006514423355114082
29.048625,0.04577404810733397,0.028660702529085456,0.006479859683693308
29.214000000000006,0.045430369191008534,0.028485311350556927,0.00644495738119015
29.379375000000003,0.04508559789477374,0.028308720676915606,0.006409731135092485
29.54475,0.04473984901238889,0.028130997963733716,0.006374195521067727
29.710125000000005,0.04439323561509588,0.02795220997052205,0.0063383650004827236
29.875500000000002,0.04404586904661747,0.027772422752155388,0.006302253918018028
30.040875000000007,0.04369785891899159,0.02759170165075554,0.006265876499375433
30.206250000000004,0.04334931310921494,0.02741011128802014,0.006229246849076566
30.371625,0.043000337756673584,0.027227715557987864,0.00619237894835085
30.537000000000006,0.042651037261339814,0.027044577620231252,0.006155286653111373
30.702375000000004,0.042301514282710506,0.026860759893466327,0.006117983692016623
30.86775,0.041951869739468364,0.026676324049571237,0.006080483664616796
31.033125000000005,0.041602202809841435,0.026491331008002852,0.00604280003958259
31.198500000000003,0.041252610932643964,0.026305840930604507,0.0060049461530154
31.363875000000007,0.04090318980897435,0.026119913216793855,0.005966935206836783
31.529250000000005,0.04055403340455343,0.025933606499123796,0.005928780267256061
31.694625000000002,0.040205233952681045,0.02574697863920666,0.005890494263314175
31.860000000000007,0.03985688195779311,0.025560086723993847,0.005852089985502481
32.025375000000004,0.03950906619960026,0.02537298706240268,0.0058135800844549435
32.19075,0.03916187373778876,0.025185735182281798,0.005774977069712145
32.356125000000006,0.03881538991726553,0.024998385827706786,0.005736293308555618
