E_keV,raw_per_keV_m100,raw_per_keV_m200,raw_per_keV_m1000
170.60962500000002,0.15792500030754833,0.07896250015377416,0.015792500030754834
170.77500000000003,0.15824223223494954,0.07912111611747477,0.015824223223494954
170.94037500000002,0.15855902080627418,0.07927951040313709,0.01585590208062742
171.10575000000003,0.15887535802500563,0.07943767901250282,0.015887535802500564
171.27112500000004,0.15919123589824863,0.07959561794912431,0.015919123589824863
171.43650000000002,0.1595066464371399,0.07975332321856995,0.01595066464371399
171.60187500000004,0.1598215816571036,0.0799107908285518,0.015982158165710362
171.76725000000002,0.16013603357830244,0.08006801678915122,0.016013603357830246
171.93262500000003,0.1604499942259518,0.0802249971129759,0.016044999422595182
172.09800000000004,0.16076345563066033,0.08038172781533016,0.016076345563066034
172.26337500000002,0.16107640982879945,0.08053820491439972,0.016107640982879944
172.42875000000004,0.16138884886284363,0.08069442443142182,0.016138884886284365
172.59412500000002,0.16170076478174047,0.08085038239087024,0.016170076478174044
172.75950000000003,0.1620121496412217,0.08100607482061085,0.01620121496412217
172.92487500000001,0.16232299550416363,0.08116149775208181,0.016232299550416364
173.09025000000003,0.16263329444098248,0.08131664722049124,0.016263329444098248
173.25562500000004,0.16294303852989123,0.08147151926494561,0.016294303852989123
173.42100000000002,0.16325221985728816,0.08162610992864408,0.016325221985728815
173.58637500000003,0.16356083051811995,0.08178041525905998,0.016356083051811996
173.75175000000002,0.16386886261620923,0.08193443130810461,0.016386886261620923
173.91712500000003,0.16417630826459303,0.08208815413229652,0.016417630826459306
174.08250000000004,0.1644831595858043,0.08224157979290216,0.01644831595858043
174.24787500000002,0.16478940871233994,0.08239470435616997,0.016478940871233992
174.41325000000003,0.16509504778686465,0.08254752389343233,0.016509504778686464
174.57862500000002,0.16540006896267062,0.08270003448133531,0.016540006896267063
174.74400000000003,0.1657044644038464,0.0828522322019232,0.01657044644038464
174.90937500000004,0.16600822628582174,0.08300411314291087,0.016600822628582174
175.07475000000002,0.16631134679550522,0.08315567339775261,0.016631134679550526
175.24012500000003,0.16661381813174375,0.08330690906587188,0.016661381813174374
175.40550000000002,0.16691563250560143,0.08345781625280072,0.01669156325056014
175.57087500000003,0.1672167821407208,0.0836083910703604,0.016721678214072083
175.73625000000004,0.16751725927355782,0.08375862963677891,0.01675172592735578
175.90162500000002,0.16781705615384185,0.08390852807692092,0.016781705615384182
176.06700000000004,0.1681161650448258,0.0840580825224129,0.016811616504482582
176.23237500000002,0.16841457822360578,0.08420728911180289,0.01684145782236058
176.39775000000003,0.16871228798146976,0.08435614399073488,0.016871228798146974
176.56312500000004,0.1690092866241846,0.0845046433120923,0.01690092866241846
176.72850000000003,0.16930556647236417,0.08465278323618208,0.016930556647236417
176.89387500000004,0.16960111986176896,0.08480055993088448,0.016960111986176894
177.05925000000002,0.16989593914359102,0.08494796957179551,0.0169895939143591
177.22462500000003,0.17019001668483713,0.08509500834241857,0.017019001668483715
177.39000000000001,0.17048334486856564,0.08524167243428282,0.017048334486856567
177.55537500000003,0.1707759160942721,0.08538795804713604,0.01707759160942721
177.72075000000004,0.1710677227781205,0.08553386138906025,0.017106772277812047
177.88612500000002,0.17135875735338313,0.08567937867669156,0.017135875735338313
178.05150000000003,0.17164901227055984,0.08582450613527992,0.017164901227055985
178.21687500000002,0.17193847999789985,0.08596923999894993,0.017193847999789985
178.38225000000003,0.17222715302154207,0.08611357651077103,0.017222715302154204
178.54762500000004,0.17251502384589992,0.08625751192294996,0.017251502384589994
178.71300000000002,0.17280208499393118,0.08640104249696559,0.01728020849939312
178.87837500000003,0.17308832900751048,0.08654416450375524,0.01730883290075105
179.04375000000002,0.1733737484475853,0.08668687422379265,0.01733737484475853
179.20912500000003,0.17365833589466484,0.08682916794733242,0.01736583358946648
179.37450000000004,0.17394208394894595,0.08697104197447297,0.017394208394894597
179.53987500000002,0.17422498523069896,0.08711249261534948,0.017422498523069894
179.70525000000004,0.17450703238059362,0.08725351619029681,0.017450703238059362
179.87062500000002,0.1747882180598921,0.08739410902994604,0.017478821805989208
180.03600000000003,0.17506853495081692,0.08753426747540846,0.01750685349508169
180.20137500000004,0.175347975756812,0.087673987878406,0.0175347975756812
180.36675000000002,0.1756265332028505,0.08781326660142524,0.017562653320285053
180.53212500000004,0.17590420003572027,0.08795210001786014,0.017590420003572027
180.69750000000002,0.17618096902428387,0.08809048451214194,0.01761809690242839
180.86287500000003,0.17645683295977216,0.08822841647988608,0.017645683295977217
181.02825000000004,0.1767317846561083,0.08836589232805415,0.01767317846561083
181.19362500000003,0.17700581695014472,0.08850290847507236,0.01770058169501447
181.35900000000004,0.1772789227019202,0.0886394613509601,0.017727892270192024
181.52437500000002,0.1775510947950345,0.08877554739751725,0.017755109479503452
181.68975000000003,0.17782232613682697,0.08891116306841348,0.017782232613682697
181.85512500000002,0.17809260965867504,0.08904630482933752,0.017809260965867504
182.02050000000003,0.17836193831631647,0.08918096915815824,0.017836193831631646
182.18587500000004,0.17863030509010475,0.08931515254505237,0.017863030509010475
182.35125000000002,0.1788977029851543,0.08944885149257716,0.017889770298515434
182.51662500000003,0.17916412503185664,0.08958206251592832,0.017916412503185666
182.68200000000002,0.1794295642859212,0.0897147821429606,0.017942956428592116
182.84737500000003,0.179694013828738,0.089847006914369,0.0179694013828738
183.01275000000004,0.17995746676766278,0.08997873338383139,0.01799574667676628
183.17812500000002,0.18021991623618722,0.09010995811809361,0.01802199162361872
183.34350000000003,0.1804813553943379,0.09024067769716895,0.018048135539433793
183.50887500000002,0.1807417774287965,0.09037088871439825,0.018074177742879647
183.67425000000003,0.18100117555321674,0.09050058777660837,0.018100117555321673
183.83962500000004,0.18125954300853908,0.09062977150426954,0.018125954300853907
184.00500000000002,0.18151687306314584,0.09075843653157292,0.018151687306314584
184.17037500000004,0.1817731590131225,0.09088657950656125,0.01817731590131225
184.33575000000002,0.18202839418262162,0.09101419709131081,0.018202839418262166
184.50112500000003,0.18228257192395414,0.09114128596197707,0.018228257192395417
184.66650000000004,0.18253568561795358,0.09126784280897679,0.018253568561795358
184.83187500000003,0.18278772867416876,0.09139386433708438,0.018278772867416873
184.99725000000004,0.18303869453112812,0.09151934726556406,0.01830386945311281
185.16262500000002,0.18328857665654513,0.09164428832827257,0.018328857665654515
185.32800000000003,0.18353736854767455,0.09176868427383728,0.018353736854767457
185.49337500000004,0.18378506373133438,0.09189253186566719,0.018378506373133437
185.65875000000003,0.184031655764348,0.092015827882174,0.0184031655764348
185.82412500000004,0.18427713823374225,0.09213856911687113,0.018427713823374228
185.98950000000002,0.18452150475685075,0.09226075237842538,0.018452150475685075
186.15487500000003,0.18476474898170753,0.09238237449085376,0.018476474898170753
186.32025000000002,0.1850068645871935,0.09250343229359675,0.01850068645871935
